Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
KEN,2020-03-01,2020-03-31,114,'404,Kenya,497,'01322,Lemons and limes,5530,Producer Price (LCU/tonne),2020,2020,7003,March,LCU,30000.000000,A
KEN,2020-04-01,2020-04-30,114,'404,Kenya,497,'01322,Lemons and limes,5530,Producer Price (LCU/tonne),2020,2020,7004,April,LCU,36000.000000,A
KEN,2020-06-01,2020-06-30,114,'404,Kenya,497,'01322,Lemons and limes,5530,Producer Price (LCU/tonne),2020,2020,7006,June,LCU,38000.000000,A
KEN,2020-07-01,2020-07-31,114,'404,Kenya,497,'01322,Lemons and limes,5530,Producer Price (LCU/tonne),2020,2020,7007,July,LCU,40000.000000,A
KEN,2020-08-01,2020-08-31,114,'404,Kenya,497,'01322,Lemons and limes,5530,Producer Price (LCU/tonne),2020,2020,7008,August,LCU,55000.000000,A
KEN,2020-09-01,2020-09-30,114,'404,Kenya,497,'01322,Lemons and limes,5530,Producer Price (LCU/tonne),2020,2020,7009,September,LCU,52000.000000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,10621.000000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,10179.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,11684.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,20558.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,16821.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,17872.700000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,14117.500000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,28933.300000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,23631.600000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,29000.000000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,40000.000000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,153.500000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,131.600000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,147.500000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,231.500000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,199.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,207.500000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,160.600000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,294.700000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,232.800000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,284.300000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,375.800000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,19.640000,I
KEN,1992-01-01,1992-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,20.850000,I
KEN,1993-01-01,1993-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,16.340000,I
KEN,1994-01-01,1994-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,20.660000,I
KEN,1995-01-01,1995-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,23.380000,I
KEN,1996-01-01,1996-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,31.090000,I
KEN,1997-01-01,1997-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,35.180000,I
KEN,1998-01-01,1998-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,34.970000,I
KEN,1999-01-01,1999-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,30.960000,I
KEN,2000-01-01,2000-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,30.870000,I
KEN,2001-01-01,2001-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,27.400000,I
KEN,2002-01-01,2002-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,26.690000,I
KEN,2003-01-01,2003-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,29.480000,I
KEN,2004-01-01,2004-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,30.220000,I
KEN,2005-01-01,2005-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,32.000000,I
KEN,2006-01-01,2006-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,36.140000,I
KEN,2007-01-01,2007-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,39.570000,I
KEN,2008-01-01,2008-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,47.780000,I
KEN,2009-01-01,2009-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,45.790000,I
KEN,2010-01-01,2010-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,52.570000,I
KEN,2011-01-01,2011-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,92.490000,I
KEN,2012-01-01,2012-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,75.680000,I
KEN,2013-01-01,2013-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,80.410000,I
KEN,2014-01-01,2014-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,63.510000,I
KEN,2015-01-01,2015-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,130.170000,I
KEN,2016-01-01,2016-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,106.320000,I
KEN,2017-01-01,2017-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,133.150000,I
KEN,2018-01-01,2018-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,137.170000,I
KEN,2019-01-01,2019-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,130.470000,I
KEN,2020-01-01,2020-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,179.960000,I
KEN,2021-01-01,2021-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,161.430000,I
KEN,2022-01-01,2022-12-31,114,'404,Kenya,497,'01322,Lemons and limes,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,153.220000,I
KEN,1991-01-01,1991-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,9.770000,I
KEN,1992-01-01,1992-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,7.540000,I
KEN,1993-01-01,1993-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,11.040000,I
KEN,1994-01-01,1994-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,23.440000,I
KEN,1995-01-01,1995-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,25.400000,I
KEN,1996-01-01,1996-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,30.540000,I
KEN,1997-01-01,1997-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,34.580000,I
KEN,1998-01-01,1998-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,33.890000,I
KEN,1999-01-01,1999-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,35.540000,I
KEN,2000-01-01,2000-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,47.800000,I
KEN,2001-01-01,2001-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,42.640000,I
KEN,2002-01-01,2002-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,37.610000,I
KEN,2003-01-01,2003-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,43.370000,I
KEN,2004-01-01,2004-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,49.590000,I
KEN,2005-01-01,2005-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,40.740000,I
KEN,2006-01-01,2006-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,45.660000,I
KEN,2007-01-01,2007-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,41.780000,I
KEN,2008-01-01,2008-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,68.030000,I
KEN,2009-01-01,2009-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,62.170000,I
KEN,2010-01-01,2010-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,66.770000,I
KEN,2011-01-01,2011-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,82.170000,I
KEN,2012-01-01,2012-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,81.230000,I
KEN,2013-01-01,2013-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,78.530000,I
KEN,2014-01-01,2014-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,96.750000,I
KEN,2015-01-01,2015-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,98.540000,I
KEN,2016-01-01,2016-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,104.710000,I
KEN,2017-01-01,2017-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,131.150000,I
KEN,2018-01-01,2018-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,135.100000,I
KEN,2019-01-01,2019-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,139.520000,I
KEN,2020-01-01,2020-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,139.730000,I
KEN,2021-01-01,2021-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,139.800000,I
KEN,2022-01-01,2022-12-31,114,'404,Kenya,201,'01704,"Lentils, dry",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,139.910000,I
KEN,2008-01-01,2008-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,31588.000000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,40647.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,34824.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,46377.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,70019.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,68725.000000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,86322.500000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,33571.300000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,18641.200000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,31588.000000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,40647.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,34824.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,46377.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,70019.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,68725.000000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,86322.500000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,33571.300000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,18641.200000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,456.600000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,525.500000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,439.500000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,522.200000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,828.300000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,798.000000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,981.800000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,341.900000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,183.600000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,28.120000,I
KEN,1992-01-01,1992-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,29.840000,I
KEN,1993-01-01,1993-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,23.390000,I
KEN,1994-01-01,1994-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,29.570000,I
KEN,1995-01-01,1995-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,33.470000,I
KEN,1996-01-01,1996-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,44.510000,I
KEN,1997-01-01,1997-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,50.360000,I
KEN,1998-01-01,1998-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,50.070000,I
KEN,1999-01-01,1999-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,44.320000,I
KEN,2000-01-01,2000-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,44.190000,I
KEN,2001-01-01,2001-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,39.220000,I
KEN,2002-01-01,2002-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,38.200000,I
KEN,2003-01-01,2003-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,42.200000,I
KEN,2004-01-01,2004-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,43.270000,I
KEN,2005-01-01,2005-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,45.810000,I
KEN,2006-01-01,2006-12-31,114,'404,Kenya,372,'01214,Lettuce and chicory,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,51.740000,I
