Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,,,,,,#date+year,,,#indicator+type,#indicator+value+num,
KEN,1983-12-01,1983-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1983,1983,7012,December,,13.825199999000000,X
KEN,1984-01-01,1984-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1984,1984,7021,Annual value,,14.413874999400001,X
KEN,1984-01-01,1984-01-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1984,1984,7001,January,,13.922199999000000,X
KEN,1984-02-01,1984-02-29,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1984,1984,7002,February,,13.788799999000000,X
KEN,1984-03-01,1984-03-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1984,1984,7003,March,,13.129899998999999,X
KEN,1984-04-01,1984-04-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1984,1984,7004,April,,13.757299999000001,X
KEN,1984-05-01,1984-05-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1984,1984,7005,May,,14.143999999000000,X
KEN,1984-06-01,1984-06-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1984,1984,7006,June,,14.279600000000000,X
KEN,1984-07-01,1984-07-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1984,1984,7007,July,,14.624599999000001,X
KEN,1984-08-01,1984-08-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1984,1984,7008,August,,14.721900000000000,X
KEN,1984-09-01,1984-09-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1984,1984,7009,September,,14.872399999000001,X
KEN,1984-10-01,1984-10-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1984,1984,7010,October,,15.013400000000001,X
KEN,1984-11-01,1984-11-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1984,1984,7011,November,,15.128900000000000,X
KEN,1984-12-01,1984-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1984,1984,7012,December,,15.583500000000001,X
KEN,1985-01-01,1985-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1985,1985,7021,Annual value,,16.432116666500001,X
KEN,1985-01-01,1985-01-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1985,1985,7001,January,,15.958700000000000,X
KEN,1985-02-01,1985-02-28,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1985,1985,7002,February,,16.341499999000000,X
KEN,1985-03-01,1985-03-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1985,1985,7003,March,,16.484900000000000,X
KEN,1985-04-01,1985-04-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1985,1985,7004,April,,16.067799999999998,X
KEN,1985-05-01,1985-05-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1985,1985,7005,May,,16.174299999999999,X
KEN,1985-06-01,1985-06-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1985,1985,7006,June,,16.138800000000000,X
KEN,1985-07-01,1985-07-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1985,1985,7007,July,,16.306600000000000,X
KEN,1985-08-01,1985-08-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1985,1985,7008,August,,16.981200000000001,X
KEN,1985-09-01,1985-09-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1985,1985,7009,September,,17.262699999999999,X
KEN,1985-10-01,1985-10-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1985,1985,7010,October,,16.657599999999999,X
KEN,1985-11-01,1985-11-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1985,1985,7011,November,,16.437600000000000,X
KEN,1985-12-01,1985-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1985,1985,7012,December,,16.373699998999999,X
KEN,1986-01-01,1986-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1986,1986,7021,Annual value,,16.225741666499999,X
KEN,1986-01-01,1986-01-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1986,1986,7001,January,,16.327099999000001,X
KEN,1986-02-01,1986-02-28,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1986,1986,7002,February,,16.140499998999999,X
KEN,1986-03-01,1986-03-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1986,1986,7003,March,,16.184100000000001,X
KEN,1986-04-01,1986-04-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1986,1986,7004,April,,16.317499999999999,X
KEN,1986-05-01,1986-05-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1986,1986,7005,May,,16.287099999999999,X
KEN,1986-06-01,1986-06-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1986,1986,7006,June,,16.440300000000001,X
KEN,1986-07-01,1986-07-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1986,1986,7007,July,,16.127800000000001,X
KEN,1986-08-01,1986-08-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1986,1986,7008,August,,16.047499999999999,X
KEN,1986-09-01,1986-09-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1986,1986,7009,September,,16.115100000000002,X
KEN,1986-10-01,1986-10-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1986,1986,7010,October,,16.147300000000001,X
KEN,1986-11-01,1986-11-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1986,1986,7011,November,,16.349699999999999,X
KEN,1986-12-01,1986-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1986,1986,7012,December,,16.224900000000002,X
KEN,1987-01-01,1987-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1987,1987,7021,Annual value,,16.454491666700001,X
KEN,1987-01-01,1987-01-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1987,1987,7001,January,,16.028800000000000,X
KEN,1987-02-01,1987-02-28,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1987,1987,7002,February,,16.252600000000001,X
KEN,1987-03-01,1987-03-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1987,1987,7003,March,,16.174800000000001,X
KEN,1987-04-01,1987-04-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1987,1987,7004,April,,16.077700000000000,X
KEN,1987-05-01,1987-05-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1987,1987,7005,May,,16.110199999999999,X
KEN,1987-06-01,1987-06-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1987,1987,7006,June,,16.340800000000002,X
KEN,1987-07-01,1987-07-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1987,1987,7007,July,,16.559100000000001,X
KEN,1987-08-01,1987-08-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1987,1987,7008,August,,16.600700000000000,X
KEN,1987-09-01,1987-09-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1987,1987,7009,September,,16.634100000000000,X
KEN,1987-10-01,1987-10-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1987,1987,7010,October,,16.965100000000000,X
KEN,1987-11-01,1987-11-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1987,1987,7011,November,,16.980699999999999,X
KEN,1987-12-01,1987-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1987,1987,7012,December,,16.729299999999998,X
KEN,1988-01-01,1988-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1988,1988,7021,Annual value,,17.747100000000000,X
KEN,1988-01-01,1988-01-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1988,1988,7001,January,,16.905999999999999,X
KEN,1988-02-01,1988-02-29,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1988,1988,7002,February,,17.220400000000001,X
KEN,1988-03-01,1988-03-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1988,1988,7003,March,,17.078499999999998,X
KEN,1988-04-01,1988-04-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1988,1988,7004,April,,17.085300000000000,X
KEN,1988-05-01,1988-05-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1988,1988,7005,May,,17.196200000000001,X
KEN,1988-06-01,1988-06-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1988,1988,7006,June,,17.577900000000000,X
KEN,1988-07-01,1988-07-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1988,1988,7007,July,,18.147099999999998,X
KEN,1988-08-01,1988-08-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1988,1988,7008,August,,18.391999999999999,X
KEN,1988-09-01,1988-09-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1988,1988,7009,September,,18.444500000000001,X
KEN,1988-10-01,1988-10-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1988,1988,7010,October,,18.335500000000000,X
KEN,1988-11-01,1988-11-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1988,1988,7011,November,,18.207999999999998,X
KEN,1988-12-01,1988-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1988,1988,7012,December,,18.373799999999999,X
KEN,1989-01-01,1989-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1989,1989,7021,Annual value,,20.572466666699999,X
KEN,1989-01-01,1989-01-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1989,1989,7001,January,,18.738900000000001,X
KEN,1989-02-01,1989-02-28,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1989,1989,7002,February,,18.866000000000000,X
KEN,1989-03-01,1989-03-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1989,1989,7003,March,,19.202400000000001,X
KEN,1989-04-01,1989-04-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1989,1989,7004,April,,19.392900000000001,X
KEN,1989-05-01,1989-05-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1989,1989,7005,May,,20.244499999999999,X
KEN,1989-06-01,1989-06-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1989,1989,7006,June,,21.062500000000000,X
KEN,1989-07-01,1989-07-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1989,1989,7007,July,,20.890300000000000,X
KEN,1989-08-01,1989-08-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1989,1989,7008,August,,21.228800000000000,X
KEN,1989-09-01,1989-09-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1989,1989,7009,September,,21.733200000000000,X
KEN,1989-10-01,1989-10-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1989,1989,7010,October,,21.892099999999999,X
KEN,1989-11-01,1989-11-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1989,1989,7011,November,,21.868600000000001,X
KEN,1989-12-01,1989-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1989,1989,7012,December,,21.749400000000001,X
KEN,1990-01-01,1990-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1990,1990,7021,Annual value,,22.914766666700000,X
KEN,1990-01-01,1990-01-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1990,1990,7001,January,,21.716200000000001,X
KEN,1990-02-01,1990-02-28,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1990,1990,7002,February,,21.808499999999999,X
KEN,1990-03-01,1990-03-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1990,1990,7003,March,,22.747199999999999,X
KEN,1990-04-01,1990-04-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1990,1990,7004,April,,23.064599999999999,X
KEN,1990-05-01,1990-05-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1990,1990,7005,May,,23.006799999999998,X
KEN,1990-06-01,1990-06-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1990,1990,7006,June,,23.202200000000001,X
KEN,1990-07-01,1990-07-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1990,1990,7007,July,,23.022099999999998,X
KEN,1990-08-01,1990-08-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1990,1990,7008,August,,23.147300000000001,X
KEN,1990-09-01,1990-09-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1990,1990,7009,September,,23.218599999999999,X
KEN,1990-10-01,1990-10-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1990,1990,7010,October,,23.087000000000000,X
KEN,1990-11-01,1990-11-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1990,1990,7011,November,,23.167000000000002,X
KEN,1990-12-01,1990-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1990,1990,7012,December,,23.789700000000000,X
KEN,1991-01-01,1991-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1991,1991,7021,Annual value,,27.507866666700000,X
KEN,1991-01-01,1991-01-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1991,1991,7001,January,,24.427199999999999,X
KEN,1991-02-01,1991-02-28,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1991,1991,7002,February,,24.794200000000000,X
KEN,1991-03-01,1991-03-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1991,1991,7003,March,,25.868800000000000,X
KEN,1991-04-01,1991-04-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1991,1991,7004,April,,27.031600000000001,X
KEN,1991-05-01,1991-05-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1991,1991,7005,May,,27.656199999999998,X
KEN,1991-06-01,1991-06-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1991,1991,7006,June,,28.417900000000000,X
KEN,1991-07-01,1991-07-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1991,1991,7007,July,,28.788399999999999,X
KEN,1991-08-01,1991-08-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1991,1991,7008,August,,28.886199999999999,X
KEN,1991-09-01,1991-09-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1991,1991,7009,September,,28.797999999999998,X
KEN,1991-10-01,1991-10-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1991,1991,7010,October,,28.793199999999999,X
KEN,1991-11-01,1991-11-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1991,1991,7011,November,,28.412800000000001,X
KEN,1991-12-01,1991-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1991,1991,7012,December,,28.219899999999999,X
KEN,1992-01-01,1992-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1992,1992,7021,Annual value,,32.216833333300002,X
KEN,1992-01-01,1992-01-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1992,1992,7001,January,,28.466200000000001,X
KEN,1992-02-01,1992-02-29,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1992,1992,7002,February,,29.061499999999999,X
KEN,1992-03-01,1992-03-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1992,1992,7003,March,,29.966200000000001,X
KEN,1992-04-01,1992-04-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1992,1992,7004,April,,30.575099999999999,X
KEN,1992-05-01,1992-05-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1992,1992,7005,May,,31.480499999999999,X
KEN,1992-06-01,1992-06-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1992,1992,7006,June,,32.069000000000003,X
KEN,1992-07-01,1992-07-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1992,1992,7007,July,,32.376600000000003,X
KEN,1992-08-01,1992-08-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1992,1992,7008,August,,32.904100000000000,X
KEN,1992-09-01,1992-09-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1992,1992,7009,September,,33.685000000000002,X
KEN,1992-10-01,1992-10-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1992,1992,7010,October,,34.509099999999997,X
KEN,1992-11-01,1992-11-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1992,1992,7011,November,,35.730499999999999,X
KEN,1992-12-01,1992-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1992,1992,7012,December,,35.778199999999998,X
KEN,1993-01-01,1993-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1993,1993,7021,Annual value,,58.001333333300003,X
KEN,1993-01-01,1993-01-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1993,1993,7001,January,,36.226999999999997,X
KEN,1993-02-01,1993-02-28,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1993,1993,7002,February,,36.556600000000003,X
KEN,1993-03-01,1993-03-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1993,1993,7003,March,,43.120699999999999,X
KEN,1993-04-01,1993-04-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1993,1993,7004,April,,51.879500000000000,X
KEN,1993-05-01,1993-05-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1993,1993,7005,May,,62.160600000000002,X
KEN,1993-06-01,1993-06-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1993,1993,7006,June,,64.152600000000007,X
KEN,1993-07-01,1993-07-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1993,1993,7007,July,,65.333299999999994,X
KEN,1993-08-01,1993-08-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1993,1993,7008,August,,65.421300000000002,X
KEN,1993-09-01,1993-09-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1993,1993,7009,September,,65.796300000000002,X
KEN,1993-10-01,1993-10-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1993,1993,7010,October,,67.973600000000005,X
KEN,1993-11-01,1993-11-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1993,1993,7011,November,,68.981600000000000,X
KEN,1993-12-01,1993-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1993,1993,7012,December,,68.412899999999993,X
KEN,1994-01-01,1994-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1994,1994,7021,Annual value,,56.050575000000002,X
KEN,1994-01-01,1994-01-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1994,1994,7001,January,,67.927499999999995,X
KEN,1994-02-01,1994-02-28,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1994,1994,7002,February,,67.405400000000000,X
KEN,1994-03-01,1994-03-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1994,1994,7003,March,,66.049199999999999,X
KEN,1994-04-01,1994-04-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1994,1994,7004,April,,62.777400000000000,X
KEN,1994-05-01,1994-05-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1994,1994,7005,May,,58.045499999999997,X
KEN,1994-06-01,1994-06-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1994,1994,7006,June,,56.174399999999999,X
KEN,1994-07-01,1994-07-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1994,1994,7007,July,,55.968699999999998,X
KEN,1994-08-01,1994-08-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1994,1994,7008,August,,55.531900000000000,X
KEN,1994-09-01,1994-09-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1994,1994,7009,September,,51.661099999999998,X
KEN,1994-10-01,1994-10-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1994,1994,7010,October,,42.382300000000001,X
KEN,1994-11-01,1994-11-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1994,1994,7011,November,,43.499000000000002,X
KEN,1994-12-01,1994-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1994,1994,7012,December,,45.184500000000000,X
KEN,1995-01-01,1995-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1995,1995,7021,Annual value,,51.429833333300003,X
KEN,1995-01-01,1995-01-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1995,1995,7001,January,,44.478200000000001,X
KEN,1995-02-01,1995-02-28,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1995,1995,7002,February,,44.473100000000002,X
KEN,1995-03-01,1995-03-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1995,1995,7003,March,,44.138399999999997,X
KEN,1995-04-01,1995-04-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1995,1995,7004,April,,43.985599999999998,X
KEN,1995-05-01,1995-05-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1995,1995,7005,May,,51.886699999999998,X
KEN,1995-06-01,1995-06-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1995,1995,7006,June,,53.620699999999999,X
KEN,1995-07-01,1995-07-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1995,1995,7007,July,,56.591600000000000,X
KEN,1995-08-01,1995-08-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1995,1995,7008,August,,55.699399999999997,X
KEN,1995-09-01,1995-09-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1995,1995,7009,September,,55.432499999999997,X
KEN,1995-10-01,1995-10-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1995,1995,7010,October,,55.514699999999998,X
KEN,1995-11-01,1995-11-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1995,1995,7011,November,,55.536000000000001,X
KEN,1995-12-01,1995-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1995,1995,7012,December,,55.801099999999998,X
KEN,1996-01-01,1996-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1996,1996,7021,Annual value,,57.114866666700003,X
KEN,1996-01-01,1996-01-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1996,1996,7001,January,,56.714500000000001,X
KEN,1996-02-01,1996-02-29,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1996,1996,7002,February,,58.294499999999999,X
KEN,1996-03-01,1996-03-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1996,1996,7003,March,,58.412500000000001,X
KEN,1996-04-01,1996-04-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1996,1996,7004,April,,58.373899999999999,X
KEN,1996-05-01,1996-05-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1996,1996,7005,May,,58.236600000000003,X
KEN,1996-06-01,1996-06-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1996,1996,7006,June,,57.986100000000000,X
KEN,1996-07-01,1996-07-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1996,1996,7007,July,,57.310000000000002,X
KEN,1996-08-01,1996-08-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1996,1996,7008,August,,56.991700000000002,X
KEN,1996-09-01,1996-09-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1996,1996,7009,September,,56.427599999999998,X
KEN,1996-10-01,1996-10-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1996,1996,7010,October,,55.855899999999998,X
KEN,1996-11-01,1996-11-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1996,1996,7011,November,,55.623700000000000,X
KEN,1996-12-01,1996-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1996,1996,7012,December,,55.151400000000002,X
KEN,1997-01-01,1997-12-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1997,1997,7021,Annual value,,58.731841666699999,X
KEN,1997-01-01,1997-01-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1997,1997,7001,January,,54.738199999999999,X
KEN,1997-02-01,1997-02-28,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1997,1997,7002,February,,54.930100000000003,X
KEN,1997-03-01,1997-03-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1997,1997,7003,March,,54.889600000000002,X
KEN,1997-04-01,1997-04-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1997,1997,7004,April,,54.377400000000001,X
KEN,1997-05-01,1997-05-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1997,1997,7005,May,,53.749299999999998,X
KEN,1997-06-01,1997-06-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1997,1997,7006,June,,54.235199999999999,X
KEN,1997-07-01,1997-07-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1997,1997,7007,July,,57.359499999999997,X
KEN,1997-08-01,1997-08-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1997,1997,7008,August,,67.119600000000005,X
KEN,1997-09-01,1997-09-30,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1997,1997,7009,September,,63.766199999999998,X
KEN,1997-10-01,1997-10-31,114,'404,Kenya,LCU,Local currency units per USD,KES,Kenyan Shilling,1997,1997,7010,October,,62.635100000000001,X
